Tokens, ,Tagged,PER_COUNT,ORG_COUNT,LOC_COUNT,,,,,,
9,Pushto main osko chindihkhoor kahty hainUrdu main pata nahi,Pushto main osko chindihkhoor kahty hainUrdu main pata nahi,0,0,0,,,,,,
3,Yes yes u,Yes yes u,0,0,0,,,,,,
5,tujh se na ho payga,tujh se na ho payga,0,0,0,,,,,,
1,Miss.shah.good.morning.kuch.khaa.k.aaya.krain.apki.awaaz.to.bs.aaa.hee.rheee.hote.hai.dheemi.dheemi.cc,Miss.<PER--shah>.good.morning.kuch.khaa.k.aaya.krain.apki.awaaz.to.bs.aaa.hee.rheee.hote.hai.dheemi.dheemi.cc,1,0,0,,,,,,
21,election ke doran mian sanp ki tabiyat theek ho gai ab 2 3 din baad dubara dil pakraa jana hay electionresults2018,election ke doran mian sanp ki tabiyat theek ho gai ab 2 3 din baad dubara dil pakraa jana hay electionresults2018,0,0,0,,,,,,
16,imrankhanpti g bilkul jo nayapakistan dikhaya gya tha ab usy bna k dikhana pry ga imrankhanpti,imrankhanpti g bilkul jo nayapakistan dikhaya gya tha ab usy bna k dikhana pry ga imrankhanpti,0,0,0,,,,,,
10,khawajamasif yeh pmln ki tajruba kar team kay kamaal hain,<PER--khawajamasif> yeh <ORG--pmln> ki tajruba kar team kay kamaal hain,1,1,0,,,,,,
12,omar quraishi mil b jata toh konsa jeet jana tha pti ne,<PER--omar quraishi> mil b jata toh konsa jeet jana tha <ORG--pti> ne,1,1,0,,,,,,
13,ma ne ye set lia hay kal he its an amazing set .,ma ne ye set lia hay kal he its an amazing set .,0,0,0,,,,,,
12,Ni ji me 2 rool ni kr shakta devar he rhene do,Ni ji me 2 rool ni kr shakta devar he rhene do,0,0,0,,,,,,
11,idaaron main bhara pmln kee gandagee ab saaf honay waale hay,idaaron main bhara <ORG--pmln> kee gandagee ab saaf honay waale hay,0,1,0,,,,,,
9,pti karachi se kiyo jeeti uski haqiqat samne agai,<ORG--pti> <LOC--karachi> se kiyo jeeti uski haqiqat samne agai,0,1,1,,,,,,
6,Allah in zalemu ko saza dy.,Allah in zalemu ko saza dy.,0,0,0,,,,,,
10,hinaparvezbutt pti ki ho gi ju krna ha kar lay,<PER--hinaparvezbutt> <ORG--pti> ki ho gi ju krna ha kar lay,1,1,0,,,,,,
9,woww zabardast drama hai sub ki acting acchi hai,woww zabardast drama hai sub ki acting acchi hai,0,0,0,,,,,,
7,meeeenal14 jemima khan ik k betay aeingy,meeeenal14 <PER--jemima khan> <PER--ik> k betay aeingy,2,0,0,,,,,,
25,anihachaudhry anu allah swt ko kiya moo dekhao gi wo banda jo pti ka flag ly k nach raha hy wo tu shakal sy patwa,<PER--anihachaudhry> <PER--anu> allah swt ko kiya moo dekhao gi wo banda jo <ORG--pti> ka flag ly k nach raha hy wo tu shakal sy patwa,2,1,0,,,,,,
13,eik bewakoof shaks hi mojoodah halaat mein hakumat ko support ker sakta hai,eik bewakoof shaks hi mojoodah halaat mein hakumat ko support ker sakta hai,0,0,0,,,,,,
59,asslam o alkum hum log ager appne mulk k liye sochne lagey to behtri a sakti hai . railway intzamiya ko chihye k wo appne officer ki salarys kam kare and wo paisa engines ko darust karne main istamal kare . agar train chaley gi to monafa ho ga train band karna is masley ka hal nahi hai .,asslam o alkum hum log ager appne mulk k liye sochne lagey to behtri a sakti hai . railway intzamiya ko chihye k wo appne officer ki salarys kam kare and wo paisa engines ko darust karne main istamal kare . agar train chaley gi to monafa ho ga train band karna is masley ka hal nahi hai .,0,0,0,,,,,,
4,Allah raham farma Ameen,Allah raham farma Ameen,0,0,0,,,,,,
24,ye kya parchi k begair qoum se khataab aesa bhe hota hai ye dekh k parwari saray foat ho gaye welcome to naya pakistan,ye kya parchi k begair qoum se khataab aesa bhe hota hai ye dekh k parwari saray foat ho gaye welcome to naya <LOC--pakistan>,0,0,1,,,,,,
22,sir aap ko bhat bhat mubarak ho pti key jeet aap key unthak mehnat or sahafat se insaf ko salam karte hein,sir aap ko bhat bhat mubarak ho <ORG--pti> key jeet aap key unthak mehnat or sahafat se insaf ko salam karte hein,0,1,0,,,,,,
1,Hahahha,Hahahha,0,0,0,,,,,,
29,ye set bohat acha hay ais qeemat me 12 mp camera front 5mp qmobile bhi nahi de saka best mobile hay aj ais ki qeemat pochi thi 7650 ruppy,ye set bohat acha hay ais qeemat me 12 mp camera front 5mp qmobile bhi nahi de saka best mobile hay aj ais ki qeemat pochi thi 7650 ruppy,0,0,0,,,,,,
23,mjy umeed h jb aap team me hgy gy to team zaroor jeety ga or esa he hua paisay puray krdiye match k,mjy umeed h jb aap team me hgy gy to team zaroor jeety ga or esa he hua paisay puray krdiye match k,0,0,0,,,,,,
9,Ye easyly mil jata r kahan se mily ga,Ye easyly mil jata r kahan se mily ga,0,0,0,,,,,,
51,aaj mainy firdous jamal or saba pervaiz ko boht miss kia aaj unka koi scene nahi tha in dono ki jo apas main talking hoti hai woh dialouges boht superb hotey hain khas tour per firdos jamal k dialouges boht chubhty houy boht toucy natural hotey hain mujhy rula dety hain,aaj mainy <PER--firdous jamal> or <PER--saba pervaiz> ko boht miss kia aaj unka koi scene nahi tha in dono ki jo apas main talking hoti hai woh dialouges boht superb hotey hain khas tour per <PER--firdos jamal> k dialouges boht chubhty houy boht toucy natural hotey hain mujhy rula dety hain,3,0,0,,,,,,
12,mara sub say acha or favriourt ha tari zat zeray e benishan,mara sub say acha or favriourt ha tari zat zeray e benishan,0,0,0,,,,,,
14,ayaz sadiq sahib frmaty hn k ec ko ikhtiarat dena hmari bht brri ghlti,<PER--ayaz sadiq> sahib frmaty hn k <ORG--ec> ko ikhtiarat dena hmari bht brri ghlti,1,1,0,,,,,,
17,1999 mein umer bhar ki adbi khidmaat ke silay mein hukumat Pakistan ne Nishan e Imtiaz deya,1999 mein umer bhar ki adbi khidmaat ke silay mein hukumat <LOC--Pakistan> ne Nishan e Imtiaz deya,0,0,1,,,,,,
39,intehai bakwas he ye sirf demagh ka khlal he or koch nai serf jhot? . had hy bakwas drama ever ! naagin ya naag koi bhe insani roop ni le skty ye sirf hinduani baten hain and nothing else,intehai bakwas he ye sirf demagh ka khlal he or koch nai serf jhot? . had hy bakwas drama ever ! naagin ya naag koi bhe insani roop ni le skty ye sirf hinduani baten hain and nothing else,0,0,0,,,,,,
26,bharat ke kehney per kashmir k liye awaz uthany waley twitter accounts ban kerney per pakistan ne twitter america se rabta kerney ka faisla ker liya,bharat ke kehney per <LOC--kashmir> k liye awaz uthany waley twitter accounts ban kerney per <LOC--pakistan> ne twitter <LOC--america> se rabta kerney ka faisla ker liya,0,0,3,,,,,,
24,Phir to bahut talented hain aap mujhe impress krne mai aik bhe kami nahi ki tune proud hon mai ‚‚ aapke chichoraypan sy hahahahha,Phir to bahut talented hain aap mujhe impress krne mai aik bhe kami nahi ki tune proud hon mai ‚‚ aapke chichoraypan sy hahahahha,0,0,0,,,,,,
12,am da one ammarmasood3 imranrodi ik ko meri taraf say bharpu mubarakbad,am da one ammarmasood3 imranrodi <PER--ik> ko meri taraf say bharpu mubarakbad,1,0,0,,,,,,
14,kutti ki bachi bandkaro bhukna awam nai juta mara hai 3 marta qabul kar,kutti ki bachi bandkaro bhukna awam nai juta mara hai 3 marta qabul kar,0,0,0,,,,,,
10,Ap ko 2 April 1955 ko riha kar diya gaya,Ap ko 2 April 1955 ko riha kar diya gaya,0,0,0,,,,,,
7,Astaghfar Allah ko lanat ho is pe,Astaghfar Allah ko lanat ho is pe,0,0,0,,,,,,
20,Hurray mara am hi Bata the 17 sale road accident ma for ho hay us ki mgfrt ki due frmyan,Hurray mara am hi Bata the 17 sale road accident ma for ho hay us ki mgfrt ki due frmyan,0,0,0,,,,,,
24,abu shalwar rasputin 0 sahi baat hai fafen ko isi ne dhamka diya hoga bas ap ki muh ki bat pe yaqeen hai jahan,abu shalwar rasputin 0 sahi baat hai fafen ko isi ne dhamka diya hoga bas ap ki muh ki bat pe yaqeen hai jahan,0,0,0,,,,,,
9,guzar gai eid aik dosry ka intazar krty krty,guzar gai eid aik dosry ka intazar krty krty,0,0,0,,,,,,
21,hamidmirpak votekoizatdo ronaa naa roo koe sharam hoti ha koe haya hoti ha pti jeeti ha maaan jao ronaa naa roo,hamidmirpak votekoizatdo ronaa naa roo koe sharam hoti ha koe haya hoti ha <ORG--pti> jeeti ha maaan jao ronaa naa roo,0,1,0,,,,,,
8,qmobile to bakwas ha rivo is best .,qmobile to bakwas ha rivo is best .,0,0,0,,,,,,
10,Bs sai wa swery fir uni da hostel done ay,Bs sai wa swery fir uni da hostel done ay,0,0,0,,,,,,
9,Ye kon namoona hai red main? Rajhistan ka sindbad,Ye kon namoona hai red main? <LOC--Rajhistan> ka sindbad,0,0,1,,,,,,
18,"Jin mein Karachi mein 3220, Multan 460, Lahore 691, Islamabad 202395, Peshawar 101, Quetta mei 32 shamil hain.","Jin mein <LOC--Karachi> mein 3220, <LOC--Multan> 460, <LOC--Lahore> 691, <LOC--Islamabad> 202395, <LOC--Peshawar> 101, <LOC--Quetta> mei 32 shamil hain.",0,0,6,,,,,,
10,yes i think angelina jolie k sath kam kia hai,yes i think <PER--angelina jolie> k sath kam kia hai,1,0,0,,,,,,
8,bhot zabrdast phone ha tv remote be ha,bhot zabrdast phone ha tv remote be ha,0,0,0,,,,,,
13,Conference mein sir Abdullah haroon ne urdu mein khutba e istaqbaliya pesh kiya,Conference mein sir <PER--Abdullah haroon> ne urdu mein khutba e istaqbaliya pesh kiya,1,0,0,,,,,,
14,larkana na 200 par ppp chairmen bilawal bhutto zardari 84426 voot lakar kamyaab electionresults,<LOC--larkana> <LOC--na 200> par <ORG--ppp> chairmen <PER--bilawal bhutto zardari> 84426 voot lakar kamyaab electionresults,1,1,2,,,,,,
4,tabdeeeli aa gai h,tabdeeeli aa gai h,0,0,0,,,,,,
19,Yeh sunte he Rashid Minhas samajh gaey ke unhe aur un ke tayyarey ko kidnap kiya jar aha hai,Yeh sunte he <PER--Rashid Minhas> samajh gaey ke unhe aur un ke tayyarey ko kidnap kiya jar aha hai,1,0,0,,,,,,
24,jktfanclubb kaxev azad logon ko kab shamil karwa rahe hai jkt pti mei mei pml n ka chief minister nai dekh sakta punjab mei,jktfanclubb kaxev azad logon ko kab shamil karwa rahe hai <PER--jkt> <ORG--pti> mei mei <ORG--pml n> ka chief minister nai dekh sakta <LOC--punjab> mei,1,2,1,,,,,,
41,Hazrat ..najime hazrat nasimuddin bihari....ne muje ye amal bataya tha...jo unhone unke sekh ke intekal ke bad unhone istekhara kiya tha..ke hazrat ji inamul hasan sahab se bait hu...ya prapgadi rahmtullahi ali se....unko ..pratap gadi rahmatullahi ali ka jawab mila tha...,Hazrat ..najime hazrat <PER--nasimuddin bihari>....ne muje ye amal bataya tha...jo unhone unke sekh ke intekal ke bad unhone istekhara kiya tha..ke hazrat ji <PER--inamul hasan> sahab se bait hu...ya <PER--prapgadi> rahmtullahi ali se....unko ..<PER--pratap gadi> rahmatullahi ali ka jawab mila tha...,4,0,0,,,,,,
2,Lahori swords,Lahori swords,0,0,0,,,,,,
6,very nice sharing thanks for sharing,very nice sharing thanks for sharing,0,0,0,,,,,,
15,PTI Ka Kal Duphair 2 Bajay Sharah e Faisal Star Gate Pr Ahtijaj Ka Elaan,<ORG--PTI> Ka Kal Duphair 2 Bajay <LOC--Sharah e Faisal> <LOC--Star Gate> Pr Ahtijaj Ka Elaan,0,1,2,,,,,,
9,hahaha yeh to na manne wali bt huwi phirr,hahaha yeh to na manne wali bt huwi phirr,0,0,0,,,,,,
14,inshallah sab poray hun gay hamay apny quaid primeministerimrankhan pay pora pora brosha hai,inshallah sab poray hun gay hamay apny quaid primeministerimrankhan pay pora pora brosha hai,0,0,0,,,,,,
54,kia koi country america ka gala ghot kr side m nhi dal sakta ??? wo sbka baap hy kia ? k jese chahyga wesa krega ? koi hy kisi country se esa mard ka bacha jo usky khilaf kuch bol saky ??? kiu k mjhy apny mulk ki hukumat se kuch nhi kehna ...,kia koi country <LOC--america> ka gala ghot kr side m nhi dal sakta ??? wo sbka baap hy kia ? k jese chahyga wesa krega ? koi hy kisi country se esa mard ka bacha jo usky khilaf kuch bol saky ??? kiu k mjhy apny mulk ki hukumat se kuch nhi kehna ...,0,0,1,,,,,,
12,"america se in musalmanon ko nikalo, ta'k koora saaf ho idher se","<LOC--america> se in musalmanon ko nikalo, ta'k koora saaf ho idher se",0,0,1,,,,,,
6,wow my favourite dish fish biryani,wow my favourite dish fish biryani,0,0,0,,,,,,
30,i love u nawaz sharif . nawaaz sharif qadam barho hum tumhay sath hen pora sindh tmharay sath ha . ha tm aik great leader ho zardari i hate u,i love u <PER--nawaz sharif> . <PER--nawaaz sharif> qadam barho hum tumhay sath hen pora <LOC--sindh> tmharay sath ha . ha tm aik great leader ho <PER--zardari> i hate u,3,0,1,,,,,,
32,mujay pata ha q mobile copy he karta ha z9plus bhe copy keya gayaa ha ... laken joo bhe kartay haan q walay . mobile fit hoota ha kaam price maay .,mujay pata ha q mobile copy he karta ha z9plus bhe copy keya gayaa ha ... laken joo bhe kartay haan q walay . mobile fit hoota ha kaam price maay .,0,0,0,,,,,,
16,bharti media ka jhoota daawa hai ke afghanistan se dehshatgard maqbooza waadi mein daakhil ho gaye,bharti media ka jhoota daawa hai ke <LOC--afghanistan> se dehshatgard <LOC--maqbooza waadi> mein daakhil ho gaye,0,0,2,,,,,,
9,imlazyaf idgafdafa zartaj gull hy bahi pti ki mpa,imlazyaf idgafdafa <PER--zartaj gull> hy bahi <ORG--pti> ki mpa,1,1,0,,,,,,
24,Dr Asim Ku Jald Shakhsi Zamanat Pr Riha Krny Ka Imkan Dr Asim Case Mn Dehshat Gardi K Shawahid Sabit Na Hoiay Media Zarai,Dr <PER--Asim> Ku Jald Shakhsi Zamanat Pr Riha Krny Ka Imkan Dr <PER--Asim> Case Mn Dehshat Gardi K Shawahid Sabit Na Hoiay Media Zarai,2,0,0,,,,,,
6,hoo competition acha ja raha hy,hoo competition acha ja raha hy,0,0,0,,,,,,
15,Hahahah ok ok Aur meri taraf say be uncle aunty ko shukriya keh Dena ‚›,Hahahah ok ok Aur meri taraf say be uncle aunty ko shukriya keh Dena ‚›,0,0,0,,,,,,
7,Is show ko ban ki jaaye .,Is show ko ban ki jaaye .,0,0,0,,,,,,
21,bilkull theek kh rhyyyy hyyyy hmary pakistani log gadhy kha kha kyyyy unhy gadhy he achy lgty hyyyyy i am s,bilkull theek kh rhyyyy hyyyy hmary pakistani log gadhy kha kha kyyyy unhy gadhy he achy lgty hyyyyy i am s,0,0,0,,,,,,
7,Mainy aik sawal ka jawab puchna hy,Mainy aik sawal ka jawab puchna hy,0,0,0,,,,,,
37,mera halal hony ka ko irada nahi shehzady or agar ghar waalo k zoor deny per kar b le tu ... main mazloom k wo larki ? q k hum tu bhai jaisy hain waisy rahaimgy .,mera halal hony ka ko irada nahi shehzady or agar ghar waalo k zoor deny per kar b le tu ... main mazloom k wo larki ? q k hum tu bhai jaisy hain waisy rahaimgy .,0,0,0,,,,,,
13,imran khan bani gala k gher ko ajayebgher banaye awam ka mutalba nayapakistan,<PER--imran khan> <LOC--bani gala> k gher ko ajayebgher banaye awam ka mutalba nayapakistan,1,0,1,,,,,,
25,bhut acha kam kiya ap ne bhut jab wo mulk ka paisa bhar likr jaha rhy the un ko tars nahi aya gareeb awam pe,bhut acha kam kiya ap ne bhut jab wo mulk ka paisa bhar likr jaha rhy the un ko tars nahi aya gareeb awam pe,0,0,0,,,,,,
15,hareemkhanzaada rt ptiofficial pti leader naeem ul haq media talk islamabad 28 07 18 pti,hareemkhanzaada rt ptiofficial <ORG--pti> leader <PER--naeem ul haq> media talk <LOC--islamabad> 28 07 18 <ORG--pti>,1,2,1,,,,,,
13,"dunya mein nasal parasti, fascism aur hindu baladasti ki koi jagah nahi hai","dunya mein nasal parasti, fascism aur hindu baladasti ki koi jagah nahi hai",0,0,0,,,,,,
10,kyu khizar bhai itni jaldi kyu haar maan li ???,kyu <PER--khizar> bhai itni jaldi kyu haar maan li ???,1,0,0,,,,,,
5,aynda hope soo ni aaongi,aynda hope soo ni aaongi,0,0,0,,,,,,
10,media walay aaj kal kutton ki tarah bhonk rahey hein,media walay aaj kal kutton ki tarah bhonk rahey hein,0,0,0,,,,,,
19,geonews urdu hadd hogai pti wala sirf 300 votes se jeeta hai 30 000 votes sey nahee khuli dhandli,<ORG--geonews> urdu hadd hogai <ORG--pti> wala sirf 300 votes se jeeta hai 30 000 votes sey nahee khuli dhandli,0,2,0,,,,,,
12,usne badla lene ke liye mery ooper zina ka jhoota ilzam lagaya,usne badla lene ke liye mery ooper zina ka jhoota ilzam lagaya,0,0,0,,,,,,
13,"waadi mein jesa zulm aaj ho raha hai, iski misaal pehlay nahi milti","waadi mein jesa zulm aaj ho raha hai, iski misaal pehlay nahi milti",0,0,0,,,,,,
6,eska camera itna kam q ha,eska camera itna kam q ha,0,0,0,,,,,,
38,I buy it dikhne me bilkul pic jesi he but fabric bht kharab or stitching very bad first time me hi silai khul gai or kapra bilkul dheela hogaya medium se large hogai very bad aybeez Read more,I buy it dikhne me bilkul pic jesi he but fabric bht kharab or stitching very bad first time me hi silai khul gai or kapra bilkul dheela hogaya medium se large hogai very bad aybeez Read more,0,0,0,,,,,,
33,Kia bacha Hy es Pakistan k pas American sahi tu kehty k Pakistani dollars k badly apni maan ko b bech sakty Hain aor tum aor tum jaisay beghairat eski zinda misal Hain.,Kia bacha Hy es <LOC--Pakistan> k pas American sahi tu kehty k Pakistani dollars k badly apni maan ko b bech sakty Hain aor tum aor tum jaisay beghairat eski zinda misal Hain.,0,0,1,,,,,,
22,andar see lafafy jealousy ki aag ma jal rhy hn geo ma ek taraf imran ki soeach ki tareef kar rhy han,andar see lafafy jealousy ki aag ma jal rhy hn <ORG--geo> ma ek taraf <PER--imran> ki soeach ki tareef kar rhy han,1,1,0,,,,,,
15,Ustaad ke inteqal ke bad aik aur ustaad Kareem Khan se bhi tarbiyat hasil ki,Ustaad ke inteqal ke bad aik aur ustaad <PER--Kareem Khan> se bhi tarbiyat hasil ki,1,0,0,,,,,,
7,nayapakistan may kia 000 tak hojayn gay,nayapakistan may kia 000 tak hojayn gay,0,0,0,,,,,,
43,ahmareen ki falsafa bhi ajeeb hai kay shoher kay saath 2 saal kay lie nahin jasakti japan sirf iss liye kay apna mulk nahin chhorna chahti . koi pagal larki hi hogi jo kay itnay handsome shoher kay saath nahin reh sakti .,ahmareen ki falsafa bhi ajeeb hai kay shoher kay saath 2 saal kay lie nahin jasakti <LOC--japan> sirf iss liye kay apna mulk nahin chhorna chahti . koi pagal larki hi hogi jo kay itnay handsome shoher kay saath nahin reh sakti .,0,0,1,,,,,,
6,ham dobara bewaqoof nahi baney ga,ham dobara bewaqoof nahi baney ga,0,0,0,,,,,,
8,allah ap ko lambe zindagi atha farma aameen,allah ap ko lambe zindagi atha farma aameen,0,0,0,,,,,,
147,meri tamam musalmano se yeh iltija hai k woh apne aamaal theek kardain kyun k jub tuk musalman angreezon aur hinduon k style aur rasam par chalte rahenge isi tarah khuwar hote rahainge . aur is mulk me marshal law lagni chaiye yehi hal hai is tamam maslon ka aur jo b sadar buney is mulk ka usko chaiye k wo tamam muslim countries ko aik karain aur america ki madad laina chor do aur allah ki madad ki umeed rakho beshuk allah behud ghafoor o raheem hain .. aur jitni b pakistani political parties hain un ko is waqt aik hona chaiye aur apas ki ranjeshain bhula daini chaiye kyun k allah na kare agar pakistan ko kuch hogaya ya thoot gaya toh pakistan me na koi political party rahegi aur na koi leader is liye agar apni party bachani hai toh phele pakistan bachao ....,meri tamam musalmano se yeh iltija hai k woh apne aamaal theek kardain kyun k jub tuk musalman angreezon aur hinduon k style aur rasam par chalte rahenge isi tarah khuwar hote rahainge . aur is mulk me marshal law lagni chaiye yehi hal hai is tamam maslon ka aur jo b sadar buney is mulk ka usko chaiye k wo tamam muslim countries ko aik karain aur <LOC--america> ki madad laina chor do aur allah ki madad ki umeed rakho beshuk allah behud ghafoor o raheem hain .. aur jitni b pakistani political parties hain un ko is waqt aik hona chaiye aur apas ki ranjeshain bhula daini chaiye kyun k allah na kare agar <LOC--pakistan> ko kuch hogaya ya thoot gaya toh <LOC--pakistan> me na koi political party rahegi aur na koi leader is liye agar apni party bachani hai toh phele <LOC--pakistan> bachao ....,0,0,4,,,,,,
10,unsolved mein s to kuch b nh aya tha yr,unsolved mein s to kuch b nh aya tha yr,0,0,0,,,,,,
4,Duaon ki darkhast ha.,Duaon ki darkhast ha.,0,0,0,,,,,,
38,kpk ehtesaab commission kisi ko nahi choray ga bilkul sach kaha choray ga tou tab agar pakray ga jab pakray ga hi nai tou choray ga kaisay aur pakrnay lagay ga tou chairman tabdeel kar dain gay simple,<LOC--kpk> <ORG--ehtesaab commission> kisi ko nahi choray ga bilkul sach kaha choray ga tou tab agar pakray ga jab pakray ga hi nai tou choray ga kaisay aur pakrnay lagay ga tou chairman tabdeel kar dain gay simple,0,1,1,,,,,,
