Tokens,Sentences,Tagged,PER_COUNT,ORG_COUNT,LOC_COUNT,
49,"Jammu wo Kashmir ke mehakma sayahat ke sath association of Kashmir tour operators ne Hyderabad mein road show ka ahtimaam kiya, jiska maqsad Tourism aur tour operators se jammu wo Kashmir ko ek mehfooz sayahati maqam ke tor par mandi mein madad faraham karne ke taawun haasil karna hai.","<LOC--Jammu> wo <LOC--Kashmir> ke mehakma sayahat ke sath <ORG--association of Kashmir tour operators> ne <LOC--Hyderabad> mein road show ka ahtimaam kiya, jiska maqsad Tourism aur tour operators se <LOC--jammu> wo <LOC--Kashmir> ko ek mehfooz sayahati maqam ke tor par mandi mein madad faraham karne ke taawun haasil karna hai.",0,1,5,
15,is ke ilawa palaak ka juice bhi sehat ke liye kaafi mufeed hota hai .,is ke ilawa palaak ka juice bhi sehat ke liye kaafi mufeed hota hai .,0,0,0,
35,New York: Duniya ke kayi mumalik ki janib se Coronavirus ki rokk thaam ke liye kiye gayr Lockdown mein narmi ke baad jummay ko aalmi manndi mein tail ki qeematoun mein izafah dekhnay mein aaya.,<LOC--New York>: Duniya ke kayi mumalik ki janib se Coronavirus ki rokk thaam ke liye kiye gayr Lockdown mein narmi ke baad jummay ko aalmi manndi mein tail ki qeematoun mein izafah dekhnay mein aaya.,0,0,1,
12,Pakistan mein sazae mout ke qaidyoun ki tadaad is waqt 4688 hai.,<LOC--Pakistan> mein sazae mout ke qaidyoun ki tadaad is waqt 4688 hai.,0,0,1,
21,khaas baat yeh hai ke is mein unhon ne is mulk mein murawaja deegar ishteharon ki tarha naqaab nahi lagaya hai.,khaas baat yeh hai ke is mein unhon ne is mulk mein murawaja deegar ishteharon ki tarha naqaab nahi lagaya hai.,0,0,0,
24,"is mein koi douraye nahi ke is tarha ke shandaar jalsay bain ul aqwami diplomacy, gharelo siyasat aur siyasi tafreeh ka hissa hotay hain.","is mein koi douraye nahi ke is tarha ke shandaar jalsay bain ul aqwami diplomacy, gharelo siyasat aur siyasi tafreeh ka hissa hotay hain.",0,0,0,
16,Saudi Arab ne isi ehsas ke tehat 2017 mein Cyber security National Authority qaim ki thi.,<LOC--Saudi Arab> ne isi ehsas ke tehat 2017 mein <ORG--Cyber security National Authority >qaim ki thi.,0,1,1,
25,Telangana pradesh congress committee ( TPCC ) mehakma aqliati ke Chairman Sheikh Abdullah Sohail ne RTC hadhtal par AIMIM ki khamoshi par sawal uthaya hai.,<ORG--Telangana pradesh congress committee> ( <ORG--TPCC> ) mehakma aqliati ke Chairman <PER--Sheikh Abdullah Sohail> ne <ORG--RTC> hadhtal par <ORG--AIMIM> ki khamoshi par sawal uthaya hai.,1,4,0,
7,Usay giraftar karkay jail bhaij diya gaya.,Usay giraftar karkay jail bhaij diya gaya.,0,0,0,
21,Dhoni ko jald hi apni form dobarah haasil karna hoga Hyderabad aur team ki jeet mein apna hissa ada karna hoga.,<PER--Dhoni> ko jald hi apni form dobarah haasil karna hoga <LOC--Hyderabad> aur team ki jeet mein apna hissa ada karna hoga.,1,0,1,
24,Covid ke naam par niji Hospitals mein bud unwani aur sarkari Hospitals ki badnazmi ke khilaaf karwai nahi ki gayi to SDPI ehtijaj kere...,Covid ke naam par niji Hospitals mein bud unwani aur sarkari Hospitals ki badnazmi ke khilaaf karwai nahi ki gayi to <ORG--SDPI> ehtijaj kere...,0,1,0,
25,Yom azaadi ke mauqa par jab classes sajai jati theen to hum se ye poster dewaroun par chaspan karwaye jatay they”“ Yani ”Woqt doulat hai“.,Yom azaadi ke mauqa par jab classes sajai jati theen to hum se ye poster dewaroun par chaspan karwaye jatay they”“ Yani ”Woqt doulat hai“.,0,0,0,
10,Is Cinema mein raat ko 8 bajey film dikhayi jayengi.,Is Cinema mein raat ko 8 bajey film dikhayi jayengi.,0,0,0,
21,Punjab ke maqam Jhalandar mein moujood Liger Industries Ltd ko kayi gadiyoun ko bullet proof bananay ke order dediye gaye they.,<LOC--Punjab> ke maqam <LOC--Jhalandar> mein moujood <ORG--Liger Industries Ltd> ko kayi gadiyoun ko bullet proof bananay ke order dediye gaye they.,0,1,2,
16,hujhoom ko bhid kanay par BJP ke sabiq MLA ke khilaaf bhi karwai ki jarahi hai.,hujhoom ko bhid kanay par <ORG--BJP> ke sabiq <ORG--MLA> ke khilaaf bhi karwai ki jarahi hai.,0,2,0,
46,Film industry mein ek aam raye ye hai ke bollywood mein shadi ke baad heroines ko nah sirf kaam milna band ho jata hai balkay un ki fees value bhi kam hojati hai lekin film pandtoun ke mutabiq Madhuri Dixit ki ahmiyat hamesha barqarar rahi hai.,Film industry mein ek aam raye ye hai ke <LOC--bollywood> mein shadi ke baad heroines ko nah sirf kaam milna band ho jata hai balkay un ki fees value bhi kam hojati hai lekin film pandtoun ke mutabiq <PER--Madhuri Dixit> ki ahmiyat hamesha barqarar rahi hai.,1,0,1,
14,mister engine kumar yado aur mister danm Nagender mein aik arsa se dooria hain.,mister engine <PER--kumar yado> aur mister <PER--danm Nagender> mein aik arsa se dooria hain.,2,0,0,
35,"Mena Al Wadi Hospital, Maidan Arfat mein Health Center 29, Field dawakhane aur mobile dawakhanoun ka intizam kiya gaya hai jabkay 6 Ambulance aur 3 Clinics hajjion ki rahaish par 24 ghantay muhayya hon gi.","<LOC--Mena Al Wadi Hospital>, <LOC--Maidan Arfat> mein Health Center 29, Field dawakhane aur mobile dawakhanoun ka intizam kiya gaya hai jabkay 6 Ambulance aur 3 Clinics hajjion ki rahaish par 24 ghantay muhayya hon gi.",0,0,2,
18,unhoun ne kaha ”ham dosray mulzim ki shanakht ke liye Video aur saboot ki jaanch kar rahay hain.,unhoun ne kaha ”ham dosray mulzim ki shanakht ke liye Video aur saboot ki jaanch kar rahay hain.,0,0,0,
34,Unhon ney kaha ke Barrister Asaduddin Owaisi ney teyqun diya ke khaati ko kaifar e kirdaar tak pahonchaya jayega aur School intezamia ke khilaaf bhi sakht se sakht karwai ko yakeeni banaya jaye ga.,Unhon ney kaha ke Barrister <PER--Asaduddin Owaisi> ney teyqun diya ke khaati ko kaifar e kirdaar tak pahonchaya jayega aur School intezamia ke khilaaf bhi sakht se sakht karwai ko yakeeni banaya jaye ga.,1,0,0,
26,soobay ke aik police tarjuman khalil aseer ka kehna hai ke is zila mein Taliban jangju on aur Afghan security forces ke darmain larai jari hai.,soobay ke aik police tarjuman <PER--khalil aseer> ka kehna hai ke is zila mein <ORG--Taliban> jangju on aur <ORG--Afghan security forces> ke darmain larai jari hai.,1,2,0,
44,"Kanpur: Uttar Pradesh police ne haftay ke aakhir mein shehar mein shehriat tarmeemi act ( CAA ) ke khilaaf ehtijaj ke douran bhadkey tashadud ke baad Kanpur ke mukhtalif police stations mein darj 15 FIR mein 21,500 logoun par muqadma darj kiya gaya hai.","<LOC--Kanpur>: <ORG--Uttar Pradesh police> ne haftay ke aakhir mein shehar mein shehriat tarmeemi act ( CAA ) ke khilaaf ehtijaj ke douran bhadkey tashadud ke baad <LOC--Kanpur> ke mukhtalif police stations mein darj 15 FIR mein 21,500 logoun par muqadma darj kiya gaya hai.",0,1,2,
58,Saudi Arab mein qaim Shah Abdalaziz Foundation for research and Organize mein chupnay wali ek report mein Islami tareekh daan aur ahadees ke maahir Al Zahbi ki kitaab Islam ki tareekh ke hawalay se bataya gaya hai ke 316 hejri ke waqeat ki wajah se kisi ney Qaramatah ke khauf ke baais is saal Hajj ada nahi kiya.,<LOC--Saudi Arab >mein qaim <ORG--Shah Abdalaziz Foundation for research and Organize> mein chupnay wali ek report mein Islami tareekh daan aur ahadees ke maahir <PER--Al Zahbi> ki kitaab Islam ki tareekh ke hawalay se bataya gaya hai ke 316 hejri ke waqeat ki wajah se kisi ney Qaramatah ke khauf ke baais is saal Hajj ada nahi kiya.,1,1,1,
10,Qeematoun mein izafah ke bawajood Gio sasta : Merrill Lynch,Qeematoun mein izafah ke bawajood <ORG--Gio> sasta : <ORG--Merrill Lynch>,0,2,0,
10,Unki shadi 7 May 1960 ko laxmi se hui thi.,Unki shadi 7 May 1960 ko laxmi se hui thi.,0,0,0,
8,Madhav nay mutadid Telugu filmoun mein kaam kiya.,<PER--Madhav> nay mutadid Telugu filmoun mein kaam kiya.,1,0,0,
12,badshah ko king Raama X ke naam se jana jata hai .,badshah ko <PER--king Raama X> ke naam se jana jata hai .,1,0,0,
33,New Delhi: Hindustan ke sabiq Captain Sachin Tendulkar ney Sunday ko Pakistan ke khilaaf World Cup match ke liye Hindustani Batsmanon ko Mohammad Amir ke khilaaf jarehana andaaz apnane ka mahswara diya hai.,<LOC--New Delhi>: <LOC--Hindustan> ke sabiq Captain <PER--Sachin Tendulkar> ney Sunday ko <LOC--Pakistan> ke khilaaf World Cup match ke liye Hindustani Batsmanon ko <PER--Mohammad Amir> ke khilaaf jarehana andaaz apnane ka mahswara diya hai.,2,0,3,
11,Muashi bohran ke khilaaf baen baazu jamaatoun ka tehreek ka elaan,Muashi bohran ke khilaaf baen baazu jamaatoun ka tehreek ka elaan,0,0,0,
30,Taham Sudan ki aboori hukoomat ney un umedon par pani phair diya aur kaha hai ke is ke paas is terhan ka koi ahem qadam uthany ka mansoobah nahi hai.,Taham <LOC--Sudan> ki aboori hukoomat ney un umedon par pani phair diya aur kaha hai ke is ke paas is terhan ka koi ahem qadam uthany ka mansoobah nahi hai.,0,0,1,
20,aazmeen ko Camp mein qiyam ke douran arram da saholaten baham pohanchanay ki tamam tar tayyariyan mukammal karli jarahi hain.,aazmeen ko Camp mein qiyam ke douran arram da saholaten baham pohanchanay ki tamam tar tayyariyan mukammal karli jarahi hain.,0,0,0,
18,Is events mein White House ke sabiq photography office ke director Pet suza bhi shirkat kar rahay hain.,Is events mein <LOC--White House> ke sabiq photography office ke director <PER--Pet suza> bhi shirkat kar rahay hain.,1,0,1,
22,circle officer ( city ) Atul Kumar Chubey ney kaha ke police ko waqea ke taqreeban adhay ghanta baad mutala kya gaya.,circle officer ( city ) <PER--Atul Kumar Chubey> ney kaha ke police ko waqea ke taqreeban adhay ghanta baad mutala kya gaya.,1,0,0,
36,Is post ko dekhnay ke foran baad muqami SDPI rehnuma Muzammil Pasha ne DJ Halli police station mein shikayat darj ki aur is muamlay mein station ke andar hi police afsaraan se guftagu kar rahay thay.,Is post ko dekhnay ke foran baad muqami <ORG--SDPI> rehnuma <PER--Muzammil Pasha> ne<ORG-- DJ Halli police station> mein shikayat darj ki aur is muamlay mein station ke andar hi police afsaraan se guftagu kar rahay thay.,1,2,0,
9,Assembly ki tahleel ke khilaaf naujawan ka iqdaam khudsozi,Assembly ki tahleel ke khilaaf naujawan ka iqdaam khudsozi,0,0,0,
20,pehli martaba alwahda club nay mecca mukarmah mein Saudi shatranj organization ke taawun se shatranj tournament ka intizam kiya .,pehli martaba alwahda club nay <LOC--mecca mukarmah> mein <ORG--Saudi shatranj organization> ke taawun se shatranj tournament ka intizam kiya .,0,1,1,
7,Yarghamal Bangladeshi khatoon ko azad karliya gaya,Yarghamal Bangladeshi khatoon ko azad karliya gaya,0,0,0,
17,"1984 mein hamla awaroun ne Sikhoun ke gharoun, Dukanoun اaur Gurdwaroun ku nazar e aatish kardiya tha.","1984 mein hamla awaroun ne Sikhoun ke gharoun, Dukanoun اaur Gurdwaroun ku nazar e aatish kardiya tha.",0,0,0,
41,"Jumaraat ko hazaroun afraad ne Curfew ko radd kar diya aur sadkoun par nikal aeye, Aur mushtael muzahireen ne ek rukan Assembly aur ek circle officer ke ghar ko aag lagadi, Jabkay hukoomat ne 2 police afsaraan ko moattal kar diya.","Jumaraat ko hazaroun afraad ne Curfew ko radd kar diya aur sadkoun par nikal aeye, Aur mushtael muzahireen ne ek rukan Assembly aur ek circle officer ke ghar ko aag lagadi, Jabkay hukoomat ne 2 police afsaraan ko moattal kar diya.",0,0,0,
15,unke is bayan ke baad BJP aur iski ittehadi jamaaton mein halchal mach gayi hai.,unke is bayan ke baad <ORG--BJP> aur iski ittehadi jamaaton mein halchal mach gayi hai.,0,1,0,
26,Unhon nay ilzaam lagaya ke wazeer-e-aala is maamla par markaz ko murad ilzaam qarat day kar apni zimmedaari se farar hone ki koshish kar rahay hain.,Unhon nay ilzaam lagaya ke wazeer-e-aala is maamla par markaz ko murad ilzaam qarat day kar apni zimmedaari se farar hone ki koshish kar rahay hain.,0,0,0,
10,Ye Saudi mulazimeen ki jumla abadi ka 47 feesad hain.,Ye <LOC--Saudi> mulazimeen ki jumla abadi ka 47 feesad hain.,0,0,1,
21,sarkari media ney ittila di ke Chinaa food and drug admnstrishn ney is dawa ke istemaal ki manzoori day di hai.,sarkari media ney ittila di ke <LOC--Chinaa> food and drug admnstrishn ney is dawa ke istemaal ki manzoori day di hai.,0,0,1,
42,Haseen jahan neh Mohammad Shami ke fixers se taluqaat ka bhi daawa kiya tha lekin BCCI ki tehqiqat may Mohammed Shami ko poori tarhan be qasoor qarar diya gaya tha aur is liye woh fil haal team ke sath khail rahay hain.,<PER--Haseen jahan> neh <PER--Mohammad Shami >ke fixers se taluqaat ka bhi daawa kiya tha lekin <ORG--BCCI> ki tehqiqat may <PER--Mohammed Shami> ko poori tarhan be qasoor qarar diya gaya tha aur is liye woh fil haal team ke sath khail rahay hain.,3,1,0,
11,50 laakh pound mein farokht ke liye paish kya gaya tha.,50 laakh pound mein farokht ke liye paish kya gaya tha.,0,0,0,
11,Ashkenazi ne baaz mutanazia fouji karwaiyon mein bhi hissa liya tha.,Ashkenazi ne baaz mutanazia fouji karwaiyon mein bhi hissa liya tha.,0,0,0,
53,New Delhi: BJP ke Bihar Assembly intikhabaat ke liye manshoor mein riyasat ke awam ke liye corona vaccine muft muhayya karwanay ke waday par Delhi ke Chief Minister Arvind Kejriwal ne BJP par shadeed tanqeed ki aur kaha ke is par sabhi ka haq hai aur yeh pooray mulk mein muft milni chahiye.,<LOC--New Delhi>: <ORG--BJP> ke <ORG--Bihar Assembly> intikhabaat ke liye manshoor mein riyasat ke awam ke liye corona vaccine muft muhayya karwanay ke waday par <LOC--Delhi> ke Chief Minister <PER--Arvind Kejriwal> ne <ORG--BJP> par shadeed tanqeed ki aur kaha ke is par sabhi ka haq hai aur yeh pooray mulk mein muft milni chahiye.,1,3,2,
11,Alka Lamba ko Delhi assembly ke liye na-ahal qaraar diya gaya,<PER--Alka Lamba> ko <ORG--Delhi assembly> ke liye na-ahal qaraar diya gaya,1,1,0,
25,Jaanch agency ki taraf se daleel di gayi hai ke ye maamla sirf esmatraizi ka nahi balkay zehni tor par istehsal se bhi munsalik hai.,<ORG--Jaanch agency> ki taraf se daleel di gayi hai ke ye maamla sirf esmatraizi ka nahi balkay zehni tor par istehsal se bhi munsalik hai.,0,1,0,
29,2008 mein Palestine hukkaam ney daawa kiya tha ke Qatar har mahinay Hamas ko lakhoon dollar puhnchaye jin ko bazahir Gaza ke logoun ke liye istemaal kiya jana tha.,2008 mein <LOC--Palestine> hukkaam ney daawa kiya tha ke <LOC--Qatar> har mahinay Hamas ko lakhoon dollar puhnchaye jin ko bazahir <LOC--Gaza> ke logoun ke liye istemaal kiya jana tha.,0,0,3,
50,Qatar ki wizarat tijarat ki janib se tamam dkandaron ko jari kardah hukum naame ke mutabiq Saudi Arab sameit deegar Khaliji mumalik ki tayyar kardah ashya ko farokht karne par tadeebi karwai ki jaye gi is liye tamam tajir un mumalik ki ashya ki khareed o farokht se ijtinab brtin.,<LOC--Qatar> ki wizarat tijarat ki janib se tamam dkandaron ko jari kardah hukum naame ke mutabiq <LOC--Saudi Arab> sameit deegar <LOC--Khaliji mumalik> ki tayyar kardah ashya ko farokht karne par tadeebi karwai ki jaye gi is liye tamam tajir un mumalik ki ashya ki khareed o farokht se ijtinab brtin.,0,0,3,
31,"Iftitah ke mauqa par Imran Khan neh kaha ke’ ehsaas programme gurbat kam karne ka sab se bada program hai, is programme ke tehat langar khanoun ke liye funds diye jayenge.","Iftitah ke mauqa par <PER--Imran Khan> neh kaha ke’ ehsaas programme gurbat kam karne ka sab se bada program hai, is programme ke tehat langar khanoun ke liye funds diye jayenge.",1,0,0,
37,"Wazeer sayahat ne Saudi Summer Fisteval se mutaliq online tayari ijlaas ke douran kaha kay Saudi Arab pur-kashish maqamat, Jaazib nazar shehroun aur qudrati manazair ki soorat mein kamyaab sayahat ki bohat saari khususiyaat ka maalik hai.","Wazeer sayahat ne Saudi Summer Fisteval se mutaliq online tayari ijlaas ke douran kaha kay <LOC--Saudi Arab> pur-kashish maqamat, Jaazib nazar shehroun aur qudrati manazair ki soorat mein kamyaab sayahat ki bohat saari khususiyaat ka maalik hai.",0,0,1,
14,Ye afraad tijarti ilaqoun mein bhi lockdown par sakhti se amal kar rahay hain.,Ye afraad tijarti ilaqoun mein bhi lockdown par sakhti se amal kar rahay hain.,0,0,0,
7,Dubai mein Driving School bahaal kardiye gaye,<LOC--Dubai> mein Driving School bahaal kardiye gaye,0,0,1,
11,is lehaaz se Andika ke do chehre aur do dimagh hain.,is lehaaz se <PER--Andika> ke do chehre aur do dimagh hain.,1,0,0,
19,Akhbar sun ke mutabiq ye waqea China ki muqami Loong Airline ke tayyaray mein douran parwaaz pesh aaya tha.,<ORG--Akhbar sun> ke mutabiq ye waqea <LOC--China> ki muqami Loong Airline ke tayyaray mein douran parwaaz pesh aaya tha.,0,1,1,
9,iske nataij Unnao se bhi ziyada kharab hosakte hain.,iske nataij <LOC--Unnao> se bhi ziyada kharab hosakte hain.,0,0,1,
16,Agar CAA ka talluq mazhab se nahi hai to phir musalman kyu shaamil nahi hain.?: Bose,Agar CAA ka talluq mazhab se nahi hai to phir musalman kyu shaamil nahi hain.?: <ORG--Bose>,0,1,0,
50,"Delhi police ke mutabiq, Income Tax Office ( ITO ) ke ilaqay mein waqay police headquarters ke bahar 300 ke qareeb muzahireen jama ho gaye aur BJP ki zair qayadat markazi hukoomat ki janib se banaye gaye shehriat tarmeemi act ( CAA ) aur NCR ke khilaaf naaray baazi ki.","<ORG--Delhi police> ke mutabiq, Income Tax Office ( ITO ) ke ilaqay mein waqay police headquarters ke bahar 300 ke qareeb muzahireen jama ho gaye aur <ORG--BJP> ki zair qayadat markazi hukoomat ki janib se banaye gaye shehriat tarmeemi act ( CAA ) aur NCR ke khilaaf naaray baazi ki.",0,2,0,
29,Mein aap se sirf itna kehna chahta hon ke Uttar Pradesh mein aap ke sath jo agli giraftari hogi wo aap ki tehreek mein sab se pehlay meri hogi.,Mein aap se sirf itna kehna chahta hon ke <LOC--Uttar Pradesh> mein aap ke sath jo agli giraftari hogi wo aap ki tehreek mein sab se pehlay meri hogi.,0,0,1,
16,Wo mumtaz Adeeb janab Ibrahim Jalis aur mumtaz sahafi janab Mehboob Hussain Jigar ke bhai hain.,Wo <PER--mumtaz Adeeb> janab <PER--Ibrahim Jalis> aur mumtaz sahafi janab <PER--Mehboob Hussain Jigar> ke bhai hain.,3,0,0,
55,"Hindustan mein har saal 15 August ko yom-e-Azadi manaaya jata hai, Jaissa ke 1947 mein isi Hindostan ko Bartanwi hukoomat se Azadi mili thi.Hum apne mujahideen Azadi ko yaad rakhnay ke liye yom-e-Azadi manate hai, Kyunkay ye wahi loog they jinhon ney hamaray mulk ke liye jad-o-jehad ki aur apni jaanun ka nazrana pesh kiya.","<LOC--Hindustan> mein har saal 15 August ko yom-e-Azadi manaaya jata hai, Jaissa ke 1947 mein isi <LOC--Hindostan> ko <ORG--Bartanwi hukoomat> se Azadi mili thi.Hum apne mujahideen Azadi ko yaad rakhnay ke liye yom-e-Azadi manate hai, Kyunkay ye wahi loog they jinhon ney hamaray mulk ke liye jad-o-jehad ki aur apni jaanun ka nazrana pesh kiya.",0,1,2,
9,GO46 ne 2011 ke qanoon ki darkhwast ki thi.,GO46 ne 2011 ke qanoon ki darkhwast ki thi.,0,0,0,
23,Wo Michigan ke mashriqi zila mein Americi Attorney general ke daftar mein Assistant Attorney ki hesiyat se bhi khidmaat anjaam day chuki hain.,Wo <LOC--Michigan> ke mashriqi zila mein Americi Attorney general ke daftar mein Assistant Attorney ki hesiyat se bhi khidmaat anjaam day chuki hain.,0,0,1,
17,Is pabandi ke khilaaf ek khatoon ne Germany ki aala tareen dastoori adalat se rujoo kiya tha.,Is pabandi ke khilaaf ek khatoon ne <LOC--Germany> ki aala tareen dastoori adalat se rujoo kiya tha.,0,0,1,
37,agar aap pehlay se hi purani yaadoun aur un achay puranay dinon ke baray mein soch rahay hain jab bajaj Chetak aap ki tarjeehi sawari to phir ek martaba aap ko mann pasand sawari milnay jarahi hai.,agar aap pehlay se hi purani yaadoun aur un achay puranay dinon ke baray mein soch rahay hain jab bajaj Chetak aap ki tarjeehi sawari to phir ek martaba aap ko mann pasand sawari milnay jarahi hai.,0,0,0,
17,is silsila mein koi shikayat darj nahi ki gayi hai aur nah post mortem karaya gaya hai.,is silsila mein koi shikayat darj nahi ki gayi hai aur nah post mortem karaya gaya hai.,0,0,0,
